Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő
EKR000925392018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Eü hulladékhoz egyszer használatos gyűjtőeszközök,Árubeszerzés,462348600.0,HUF,HU110,2019-04-24,1.0,"11838658242,HU11838658",Biolab Diagnosztikai Laboratórium Zártkörűen Működő Részvénytársaság,44616200-3,Nem,Igen,Nem,2019-05-06,Nem,Nem,Igen,Semmelweis Egyetem,,Biolab Diagnosztikai Zrt.,Zrt.,-12 days
EKR001010602018,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Bútorbeszerzés a Pécsi Tudományegyetem részére,Árubeszerzés,140000000.0,HUF,HU231,2019-05-23,5.0,24319357241,Raktech Magyarország Kft.,39100000-3,Nem,Igen,Igen,2019-08-04,Igen,Nem,Igen,Pécsi Tudományegyetem,,Raktech Magyarország Kft.,Kft.,-73 days
EKR000942252018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 1-35. rész,Árubeszerzés,105785862.0,HUF,HU110,2019-06-17,4.0,"14752205208,HU14752205",Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,33141110-4,Nem,Igen,Igen,2019-06-26,Nem,Nem,Igen,Semmelweis Egyetem,,Wolf Orvosi Műszereket Forgalmazó Kft.,Kft.,-9 days
EKR000942252018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 1-35. rész,Árubeszerzés,105785862.0,HUF,HU110,2019-06-17,3.0,"12278923213,HU12278923",HartmannRico Hungária Kft.,33141110-4,Nem,Igen,Nem,2019-06-26,Nem,Nem,Igen,Semmelweis Egyetem,,Hartmannrico Hungária Kft.,Kft.,-9 days
EKR000942252018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 1-35. rész,Árubeszerzés,105785862.0,HUF,HU110,2019-06-17,4.0,"12278923213,HU12278923",HartmannRico Hungária Kft.,33141110-4,Nem,Igen,Nem,2019-06-26,Nem,Nem,Igen,Semmelweis Egyetem,,Hartmannrico Hungária Kft.,Kft.,-9 days
EKR000933272018,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Informatikai eszközök beszerzése a Pécsi Tudományegyetem részére,Árubeszerzés,8058017.0,HUF,HU231,2019-04-12,7.0,"10582048202,HU 10582048",MM Computer Számítás És Irodatechnikai Kereskedelmi Kft,30000000-9,Nem,Igen,Igen,2019-04-29,Nem,Nem,Igen,Pécsi Tudományegyetem,,Mm Computer Számítás És Irodatechnikai Kft.,Kft.,-17 days
EKR000933272018,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Informatikai eszközök beszerzése a Pécsi Tudományegyetem részére,Árubeszerzés,8058017.0,HUF,HU231,2019-04-12,5.0,"10582048202,HU 10582048",MM Computer Számítás És Irodatechnikai Kereskedelmi Kft,30000000-9,Nem,Igen,Igen,2019-04-29,Nem,Nem,Igen,Pécsi Tudományegyetem,,Mm Computer Számítás És Irodatechnikai Kft.,Kft.,-17 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,2.0,"12278923213,HU12278923",HartmannRico Hungária Kft.,33141110-4,Nem,Igen,Nem,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Hartmannrico Hungária Kft.,Kft.,-14 days
EKR000184612018,BorsodAbaújZemplén Megyei Központi Kórház És Egyetemi Oktatókórház,15837501205,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Szemészeti műtéti csomagok beszerzése,Árubeszerzés,146400400.0,HUF,HU311,2018-10-04,1.0,"10803952243,HU10803952",Premed Pharma Kereskedelmi És KutatóFejlesztő Kft.,33140000-3,Nem,Igen,Nem,2018-10-24,Nem,Nem,Igen,Borsodabaújzemplén Megyei Központi Kórház És Egyetemi Oktatókórház,,Premed Pharma És Kutatófejlesztő Kft.,Kft.,-20 days
EKR000184612018,BorsodAbaújZemplén Megyei Központi Kórház És Egyetemi Oktatókórház,15837501205,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Szemészeti műtéti csomagok beszerzése,Árubeszerzés,146400400.0,HUF,HU311,2018-10-04,1.0,"10253993213,HU 10253993",Medicontur Orvostechnikai Korlátolt Felelősségű Társaság,33140000-3,Nem,Igen,Igen,2018-10-24,Nem,Nem,Igen,Borsodabaújzemplén Megyei Központi Kórház És Egyetemi Oktatókórház,,Medicontur Orvostechnikai Kft.,Kft.,-20 days
EKR000942252018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 1-35. rész,Árubeszerzés,105785862.0,HUF,HU110,2019-06-17,1.0,"14752205208,HU14752205",Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,33141110-4,Nem,Igen,Igen,2019-06-26,Nem,Nem,Igen,Semmelweis Egyetem,,Wolf Orvosi Műszereket Forgalmazó Kft.,Kft.,-9 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,3.0,"22923820241,HU22923820","Happy Business Services Befektetési, Kereskedelmi És Szolgáltató Zártkörűen Működő Részvénytársaság",33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Happy Business Services Befektetési Zrt.,Zrt.,-14 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,2.0,"12352476241,HU12352476",Mölnlycke Health Care Kft.,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Mölnlycke Health Care Kft.,Kft.,-14 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,2.0,"12091418213,HU-12091418",3Med Korlátolt Felelősségű Társaság,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,3Med Kft.,Kft.,-14 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,5.0,"11978534203,HU11978534","Dr. Schumacher  SzT Magyarország Ipari, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Dr. Schumacher Szt Magyarország Ipari Kft.,Kft.,-14 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,6.0,"14752205208,HU14752205",Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Wolf Orvosi Műszereket Forgalmazó Kft.,Kft.,-14 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,3.0,"11978534203,HU11978534","Dr. Schumacher  SzT Magyarország Ipari, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Dr. Schumacher Szt Magyarország Ipari Kft.,Kft.,-14 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,2.0,"14752205208,HU14752205",Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Wolf Orvosi Műszereket Forgalmazó Kft.,Kft.,-14 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,3.0,"14752205208,HU14752205",Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Wolf Orvosi Műszereket Forgalmazó Kft.,Kft.,-14 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,5.0,"14752205208,HU14752205",Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Wolf Orvosi Műszereket Forgalmazó Kft.,Kft.,-14 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,7.0,"14752205208,HU14752205",Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Wolf Orvosi Műszereket Forgalmazó Kft.,Kft.,-14 days
EKR000943352018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 70-101. rész,Árubeszerzés,21193801.0,HUF,HU110,2019-06-19,1.0,"12352476241,HU12352476",Mölnlycke Health Care Kft.,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Mölnlycke Health Care Kft.,Kft.,-14 days
EKR000943352018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 70-101. rész,Árubeszerzés,21193801.0,HUF,HU110,2019-06-19,1.0,"12091418213,HU-12091418",3Med Korlátolt Felelősségű Társaság,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,3Med Kft.,Kft.,-14 days
EKR000943352018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 70-101. rész,Árubeszerzés,21193801.0,HUF,HU110,2019-06-20,4.0,"12278923213,HU12278923",HartmannRico Hungária Kft.,33141110-4,Nem,Igen,Nem,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Hartmannrico Hungária Kft.,Kft.,-13 days
EKR000943352018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 70-101. rész,Árubeszerzés,21193801.0,HUF,HU110,2019-06-19,3.0,"14752205208,HU14752205",Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Wolf Orvosi Műszereket Forgalmazó Kft.,Kft.,-14 days
EKR000943352018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 70-101. rész,Árubeszerzés,21193801.0,HUF,HU110,2019-06-20,1.0,"12278923213,HU12278923",HartmannRico Hungária Kft.,33141110-4,Nem,Igen,Nem,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Hartmannrico Hungária Kft.,Kft.,-13 days
EKR000944452018,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Audiovizuális eszközbeszerzés az EFOP-3.6.2.-16-2017-00007. sz. projekt keretében,Árubeszerzés,21178974.0,HUF,HU333,2019-03-29,7.0,"20478276203,HU20478276",Duoline Kereskedőház És Bútorgyártó Bt,32300000-6,Igen,Igen,Nem,2019-04-04,Nem,Nem,Igen,Szegedi Tudományegyetem,,Duoline Kereskedőház És Bútorgyártó Bt.,Bt.,-6 days
EKR000944452018,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Audiovizuális eszközbeszerzés az EFOP-3.6.2.-16-2017-00007. sz. projekt keretében,Árubeszerzés,21178974.0,HUF,HU333,2019-03-29,6.0,"20478276203,HU20478276",Duoline Kereskedőház És Bútorgyártó Bt,32300000-6,Igen,Igen,Nem,2019-04-04,Nem,Nem,Igen,Szegedi Tudományegyetem,,Duoline Kereskedőház És Bútorgyártó Bt.,Bt.,-6 days
EKR000942252018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 1-35. rész,Árubeszerzés,105785862.0,HUF,HU110,2019-06-17,2.0,"12352476241,HU12352476",Mölnlycke Health Care Kft.,33141110-4,Nem,Igen,Igen,2019-06-26,Nem,Nem,Igen,Semmelweis Egyetem,,Mölnlycke Health Care Kft.,Kft.,-9 days
EKR000942252018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 1-35. rész,Árubeszerzés,105785862.0,HUF,HU110,2019-06-17,3.0,"14752205208,HU14752205",Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,33141110-4,Nem,Igen,Igen,2019-06-26,Nem,Nem,Igen,Semmelweis Egyetem,,Wolf Orvosi Műszereket Forgalmazó Kft.,Kft.,-9 days
EKR000942252018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 1-35. rész,Árubeszerzés,105785862.0,HUF,HU110,2019-06-17,2.0,"14752205208,HU14752205",Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,33141110-4,Nem,Igen,Igen,2019-06-26,Nem,Nem,Igen,Semmelweis Egyetem,,Wolf Orvosi Műszereket Forgalmazó Kft.,Kft.,-9 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,1.0,"12091418213,HU-12091418",3Med Korlátolt Felelősségű Társaság,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,3Med Kft.,Kft.,-14 days
EKR000943282018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 36-69. rész,Árubeszerzés,78276265.0,HUF,HU110,2019-06-19,7.0,"12278923213,HU12278923",HartmannRico Hungária Kft.,33141110-4,Nem,Igen,Nem,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Hartmannrico Hungária Kft.,Kft.,-14 days
EKR000943352018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 70-101. rész,Árubeszerzés,21193801.0,HUF,HU110,2019-06-19,4.0,"12352476241,HU12352476",Mölnlycke Health Care Kft.,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Mölnlycke Health Care Kft.,Kft.,-14 days
EKR000943352018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 70-101. rész,Árubeszerzés,21193801.0,HUF,HU110,2019-06-19,2.0,"12091418213,HU-12091418",3Med Korlátolt Felelősségű Társaság,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,3Med Kft.,Kft.,-14 days
EKR000943352018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 70-101. rész,Árubeszerzés,21193801.0,HUF,HU110,2019-06-20,1.0,"10361863241,HU10361863","Allegro Kereskedelmi, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,"Allegro , Kivitelező És Kft.",Kft.,-13 days
EKR000943352018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 70-101. rész,Árubeszerzés,21193801.0,HUF,HU110,2019-06-20,3.0,"12278923213,HU12278923",HartmannRico Hungária Kft.,33141110-4,Nem,Igen,Nem,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Hartmannrico Hungária Kft.,Kft.,-13 days
EKR000943352018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 70-101. rész,Árubeszerzés,21193801.0,HUF,HU110,2019-06-20,2.0,"12278923213,HU12278923",HartmannRico Hungária Kft.,33141110-4,Nem,Igen,Nem,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Hartmannrico Hungária Kft.,Kft.,-13 days
EKR000943352018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 70-101. rész,Árubeszerzés,21193801.0,HUF,HU110,2019-06-20,2.0,"22923820241,HU22923820","Happy Business Services Befektetési, Kereskedelmi És Szolgáltató Zártkörűen Működő Részvénytársaság",33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Happy Business Services Befektetési Zrt.,Zrt.,-13 days
EKR000943352018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,SE részére kötszerek beszerzésére 70-101. rész,Árubeszerzés,21193801.0,HUF,HU110,2019-06-19,2.0,"12352476241,HU12352476",Mölnlycke Health Care Kft.,33141110-4,Nem,Igen,Igen,2019-07-03,Nem,Nem,Igen,Semmelweis Egyetem,,Mölnlycke Health Care Kft.,Kft.,-14 days
EKR000944902018,Közbeszerzési És Ellátási Főigazgatóság,15329396243,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Háztartási gépek beszerzése 2019-2021 évre,Árubeszerzés,90000447.0,HUF,HU11,2019-03-28,3.0,"13870975241,HU13870975",Ultragel Hungary 2000 Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,39700000-9,Nem,Igen,Igen,2019-04-03,Igen,Nem,Igen,Közbeszerzési És Ellátási Főigazgatóság,,Ultragel Hungary 2000 Kft.,Kft.,-6 days
EKR000959892018,Máv Magyar Államvasutak Zártkörűen Működő Részvénytársaság,10856417244,N - Közszolgáltató,KO - Vasúti szolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Tárgyalásos eljárás,Szöghevederek beszerzése,Árubeszerzés,57000000.0,HUF,HU110,2019-07-11,1.0,"10655436210,HU10655436",Vamav Vasúti Berendezések Korlátolt Felelősségű Társaság,34946100-1,Nem,Igen,Nem,2019-07-23,Nem,Nem,Igen,Máv Magyar Államvasutak Zrt.,Zrt.,Vamav Vasúti Berendezések Kft.,Kft.,-12 days
EKR000963132018,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kutatási célú vegyszerek GINOP-2.2.1-15-2016-00020,Árubeszerzés,81384843.0,HUF,HU231,2019-04-15,1.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,33696500-0,Igen,Igen,Igen,2019-05-08,Nem,Nem,Igen,Pécsi Tudományegyetem,,Rk Tech Kft.,Kft.,-23 days
EKR000963132018,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kutatási célú vegyszerek GINOP-2.2.1-15-2016-00020,Árubeszerzés,81384843.0,HUF,HU231,2019-04-18,1.0,"13547620213,HU13547620","Biotech Hungary Kereskedelmi, Szolgáltató És Tanácsadó Korlátolt Felelősségű Társaság",33696500-0,Igen,Igen,Igen,2019-05-08,Nem,Nem,Igen,Pécsi Tudományegyetem,,"Biotech Hungary , És Tanácsadó Kft.",Kft.,-20 days
EKR000963132018,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kutatási célú vegyszerek GINOP-2.2.1-15-2016-00020,Árubeszerzés,81384843.0,HUF,HU231,2019-04-10,1.0,"12998391241,HU12998391",ForrLab Kereskedelmi És Szolgáltató Kft.,33696500-0,Igen,Igen,Igen,2019-05-08,Nem,Nem,Igen,Pécsi Tudományegyetem,,Forrlab Kft.,Kft.,-28 days
EKR000963132018,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kutatási célú vegyszerek GINOP-2.2.1-15-2016-00020,Árubeszerzés,81384843.0,HUF,HU231,2019-04-08,2.0,"10902381243,HU10902381,01-09-269503",Acéllabor Laboratóriumi Eszközöket Gyártó Korlátolt Felelősségű Társaság,33696500-0,Igen,Igen,Igen,2019-05-08,Nem,Nem,Igen,Pécsi Tudományegyetem,,Acéllabor Laboratóriumi Eszközöket Gyártó Kft.,Kft.,-30 days
EKR000966432018,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,DEK-643_DE GYTK-képzések eszközellátottságának bővítése az EFOP-4.2.1-16-2017-00015 sz. pályázat keretében,Árubeszerzés,22928100.0,HUF,HU321,2019-05-14,3.0,"10384417242,HU10384417",Dialab Kft.,38000000-5,Igen,Igen,Nem,2019-05-23,Igen,Nem,Igen,Debreceni Egyetem,,Dialab Kft.,Kft.,-9 days
EKR000973382018,SzabolcsSzatmárBereg Megyei Kórházak És Egyetemi Oktatókórház,15813743215,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Direkt digitális röntgenberendezés beszerzése,Árubeszerzés,29865000.0,HUF,HU323,2019-05-06,4.0,"12698905242,HU12698905,01-09-699118",Innomedical Trade Egészségügyi Műszaki Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,33111000-1,Nem,Igen,Nem,2019-05-21,Igen,Nem,Igen,Szabolcsszatmárbereg Megyei Kórházak És Egyetemi Oktatókórház,,Innomedical Trade Egészségügyi Műszaki Kft.,Kft.,-15 days
EKR000956662018,Semmelweis Egyetem,15329808242,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Belső műszív beszerzése,Árubeszerzés,337500000.0,HUF,HU11,2019-03-13,1.0,CZ27953548,Omnimedics S.R.O.,33182000-9,Nem,Igen,Nem,2019-03-26,Igen,Nem,Igen,Semmelweis Egyetem,,Omnimedics S.R.O,,-13 days
EKR000958792018,Máv Magyar Államvasutak Zártkörűen Működő Részvénytársaság,10856417244,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Alállomási vákuum megszakítók beszerzése,Árubeszerzés,128665877.0,HUF,HU110,2019-08-08,1.0,"25405433242,HU25405433",Ace Cooperation Korlátolt Felelősségű Társaság,34940000-8,Nem,Igen,Igen,2019-09-02,Igen,Nem,Igen,Máv Magyar Államvasutak Zrt.,Zrt.,Ace Cooperation Kft.,Kft.,-25 days
EKR000963132018,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kutatási célú vegyszerek GINOP-2.2.1-15-2016-00020,Árubeszerzés,81384843.0,HUF,HU231,2019-04-17,4.0,"10836660243,HU10836660,Igazságügyi Minisztérium",SigmaAldrich Kft.,33696500-0,Igen,Igen,Igen,2019-05-08,Nem,Nem,Igen,Pécsi Tudományegyetem,,Sigmaaldrich Kft.,Kft.,-21 days
EKR000966432018,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,DEK-643_DE GYTK-képzések eszközellátottságának bővítése az EFOP-4.2.1-16-2017-00015 sz. pályázat keretében,Árubeszerzés,22928100.0,HUF,HU321,2019-04-30,2.0,"12395152242,HU12395152",Rk Tech Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,38000000-5,Igen,Igen,Nem,2019-05-23,Igen,Nem,Igen,Debreceni Egyetem,,Rk Tech Kft.,Kft.,-23 days
