Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő
EKR000909842020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,TW6000 villamosok lépcső köténylemezeinek javítása,Szolgáltatás megrendelés,8505000.0,HUF,HU11,2021-01-07,4.0,"10433418213,HU104334188",Goldi Mobility Szolgáltató Korlátolt Felelősségű Társaság,50112110-7,Nem,Igen,Igen,2021-01-18,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Goldi Mobility Kft.,Kft.,-11 days
EKR000929792020,Nemzeti Kommunikációs Hivatal,15827186241,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Kompl. kommunikációs feladatok-ePincekönyv, KIFÜ",Szolgáltatás megrendelés,25094882.0,HUF,HU,2021-03-29,3.0,"13320047243,HU13320047",Keiok Kft,79342200-5,Igen,Igen,Igen,2021-04-06,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Keiok Kft.,Kft.,-8 days
EKR000955322020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Ömlesztett/szóródó/melegaszfalt anyagok szállítása,Szolgáltatás megrendelés,800000000.0,HUF,HU323|HU322|HU321,2021-03-17,3.0,"13866439205,HU13866439",Middle Course Korlátolt Felelősségű Társaság,60100000-9,Nem,Igen,Igen,2021-03-28,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Middle Course Kft.,Kft.,-11 days
EKR000971562020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,L. F. Repülőtér közút fejlesztés - Tervezés,Szolgáltatás megrendelés,1395000000.0,HUF,HU110,2021-01-14,2.0,"13842217241,HU13842217",Főmterv Mérnöki Tervező Zrt.,71320000-7,Nem,Igen,Nem,2021-01-27,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Főmterv Mérnöki Tervező Zrt.,Zrt.,-13 days
EKR000971562020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,L. F. Repülőtér közút fejlesztés - Tervezés,Szolgáltatás megrendelés,1395000000.0,HUF,HU110,2021-01-14,2.0,"10554885243,HU10554885",Utiber Közúti Beruházó Kft,71320000-7,Nem,Igen,Igen,2021-01-27,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Utiber Közúti Beruházó Kft.,Kft.,-13 days
EKR000982052020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,ÚTMET állomások üzemeltetése,Szolgáltatás megrendelés,70000000.0,HUF,HU,2021-01-28,1.0,"10902305213,HU10902305",Boreas Fejlesztő És Szolgáltató Korlátolt Felelősségű Társaság,51215000-2,Nem,Igen,Igen,2021-02-09,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Boreas Fejlesztő És Kft.,Kft.,-12 days
EKR000988892020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,"2 - Gyöngyös, északi elkerülő út",Szolgáltatás megrendelés,47875000.0,HUF,HU11,2020-11-16,3.0,"13842217241,HU13842217",Főmterv Mérnöki Tervező Zrt.,71320000-7,Nem,Igen,Nem,2020-11-30,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Főmterv Mérnöki Tervező Zrt.,Zrt.,-14 days
EKR000988892020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,"2 - Gyöngyös, északi elkerülő út",Szolgáltatás megrendelés,47875000.0,HUF,HU11,2020-11-16,3.0,"10624672242,HU10624672",Roden Mérnöki Iroda Korlátolt Felelősségű Társaság,71320000-7,Nem,Igen,Igen,2020-11-30,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Roden Mérnöki Iroda Kft.,Kft.,-14 days
EKR000990932020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),GVM-WSSB váltóhajtóművek nagy- és részjavítása,Szolgáltatás megrendelés,9872000.0,HUF,HU11,2020-12-15,1.0,10856417244,Máv Magyar Államvasutak Zártkörűen Működő Részvénytársaság,50225000-8,Nem,Igen,Nem,2020-12-20,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Máv Magyar Államvasutak Zrt.,Zrt.,-5 days
EKR000995502020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,MFAV motorkocsik fékhengereinek javítása,Szolgáltatás megrendelés,81060000.0,HUF,HU11,2021-01-28,2.0,"12106189242,HU12106189",Movill Jármű És Alkatrész Javító És Gyártó Kft.,50512000-7,Nem,Igen,Igen,2021-02-07,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Movill Jármű És Alkatrész Javító És Gyártó Kft.,Kft.,-10 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU11,2021-04-29,13.0,"22717106210,Hu22717106",Armamaxa Kft,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Armamaxa Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU11,2021-04-29,13.0,"11423216203,HU11423216",SzalaiBusz Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Szalaibusz Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU11,2021-04-29,13.0,14862517203,Atlasz Busz Kft.,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Atlasz Busz Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU11,2021-04-29,13.0,"25732184205,HU25732184",Adria Transport Kft,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Adria Transport Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU11,2021-04-29,13.0,"25092079213,HU25092079",Obusz Travel Szállítási És Szolgáltató Korlátolt Felelősségű Társaság,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Obusz Travel Szállítási És Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU11,2021-04-29,13.0,"25108583213,HU-25108583",B Euro Car Korlátolt Felelősségű Társaság,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,B Euro Car Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU11,2021-04-29,13.0,"13446550211,HU13446550,11-09-010652",Infinitours Kft.,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Infinitours Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU11,2021-04-29,13.0,"12175057241,HU12175057",Levissimo Kereskedelmi És Szolgáltató Kft,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Levissimo Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_81559343,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,121250469.0,HUF,HU110,2021-08-30,1.0,27217326219,Balaton Busz Idegenforgalmi És Kereskedelmi Betéti Társaság,60112000-6,Nem,Igen,Igen,2021-11-01,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Balaton Busz Idegenforgalmi És Bt.,Bt.,-63 days
EKR001011322020,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,EKRSZ_44899914,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tájékoztató a DKM01VLIC20 sz. KM szerinti KM2-kről,Szolgáltatás megrendelés,116919393.0,HUF,HU,2021-06-30,5.0,13854964243,99999 Informatika Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,72268000-1,Igen,Igen,Igen,2022-10-06,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,99999 Informatika Kft.,Kft.,-463 days
EKR001011322020,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,EKRSZ_44899914,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tájékoztató a DKM01VLIC20 sz. KM szerinti KM2-kről,Szolgáltatás megrendelés,116919393.0,HUF,HU,2021-06-30,5.0,12029145243,Duna Elektronika Kft.,72268000-1,Igen,Igen,Igen,2022-10-06,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Duna Elektronika Kft.,Kft.,-463 days
EKR001011322020,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,EKRSZ_44899914,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tájékoztató a DKM01VLIC20 sz. KM szerinti KM2-kről,Szolgáltatás megrendelés,116919393.0,HUF,HU,2021-06-30,5.0,11779177244,ST Consulting Hungary Rendszerintegrációs És Technológiaátadási Korlátolt Felelősségű Társaság,72268000-1,Igen,Igen,Nem,2022-10-06,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,St Consulting Hungary Rendszerintegrációs És Technológiaátadási Kft.,Kft.,-463 days
EKR001011322020,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,EKRSZ_44899914,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tájékoztató a DKM01VLIC20 sz. KM szerinti KM2-kről,Szolgáltatás megrendelés,116919393.0,HUF,HU,2021-06-30,5.0,14998603241,Valkyr Informatikai Kft.,72268000-1,Igen,Igen,Nem,2022-10-06,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Valkyr Informatikai Kft.,Kft.,-463 days
EKR001011322020,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,EKRSZ_44899914,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tájékoztató a DKM01VLIC20 sz. KM szerinti KM2-kről,Szolgáltatás megrendelés,116919393.0,HUF,HU,2021-06-30,5.0,13978774241,Delta Systems Korlátolt Felelősségű Társaság,72268000-1,Igen,Igen,Igen,2022-10-06,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Delta Systems Kft.,Kft.,-463 days
EKR001011322020,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,EKRSZ_44899914,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tájékoztató a DKM01VLIC20 sz. KM szerinti KM2-kről,Szolgáltatás megrendelés,116919393.0,HUF,HU,2021-06-30,5.0,12218778243,Tigra Computer És Irodatechnikai Korlátolt Felelősségű Társaság,72268000-1,Igen,Igen,Igen,2022-10-06,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Tigra Computer És Irodatechnikai Kft.,Kft.,-463 days
EKR001011322020,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,EKRSZ_44899914,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tájékoztató a DKM01VLIC20 sz. KM szerinti KM2-kről,Szolgáltatás megrendelés,116919393.0,HUF,HU,2021-06-30,5.0,12948901241,Sysman Informatikai Zrt.,72268000-1,Igen,Igen,Igen,2022-10-06,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Sysman Informatikai Zrt.,Zrt.,-463 days
EKR001011322020,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,EKRSZ_44899914,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tájékoztató a DKM01VLIC20 sz. KM szerinti KM2-kről,Szolgáltatás megrendelés,116919393.0,HUF,HU,2021-06-30,5.0,12402179242,SciHálózat Távközlési És Hálózatintegrációs Zártkörűen Működő Részvénytársaság,72268000-1,Igen,Igen,Igen,2022-10-06,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Scihálózat Távközlési És Hálózatintegrációs Zrt.,Zrt.,-463 days
EKR001011322020,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,EKRSZ_44899914,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tájékoztató a DKM01VLIC20 sz. KM szerinti KM2-kről,Szolgáltatás megrendelés,116919393.0,HUF,HU,2021-06-30,5.0,10507326242,Nádor Rendszerház Irodaautomatizálási Korlátolt Felelősségű Társaság,72268000-1,Igen,Igen,Igen,2022-10-06,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Nádor Rendszerház Irodaautomatizálási Kft.,Kft.,-463 days
EKR001011322020,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,EKRSZ_44899914,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tájékoztató a DKM01VLIC20 sz. KM szerinti KM2-kről,Szolgáltatás megrendelés,116919393.0,HUF,HU,2021-06-30,5.0,25836965244,Invitech Ict Services Korlátolt Felelősségű Társaság,72268000-1,Igen,Igen,Nem,2022-10-06,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Invitech Ict Services Kft.,Kft.,-463 days
EKR001018332020,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),M2 vonalon vízköddel oltó berendezések javítása,Szolgáltatás megrendelés,45894800.0,HUF,HU11,2021-01-07,1.0,"10530728213,HU10530728",Acis Complex Tervező És Szerelő Kft.,51700000-9,Nem,Igen,Igen,2021-01-13,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Acis Complex Tervező És Szerelő Kft.,Kft.,-6 days
EKR001030172020,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Mérőhelyi munka 1. versenyújranyitás -Békéscsaba,Szolgáltatás megrendelés,84620000.0,HUF,HU332,2020-12-02,3.0,23057694204,Szabó  Watt És Társai Kft.,51210000-7,Nem,Igen,Igen,2020-12-10,Nem,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Szabó Watt És Társai Kft.,Kft.,-8 days
EKR001030172020,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Mérőhelyi munka 1. versenyújranyitás -Békéscsaba,Szolgáltatás megrendelés,84620000.0,HUF,HU332,2020-12-02,3.0,14866250204,BestépSzer Kft,51210000-7,Nem,Igen,Igen,2020-12-10,Nem,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Bestépszer Kft.,Kft.,-8 days
EKR001035362020,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,M49- Ököritófülpös – Csenger (oh.)  tervezés,Szolgáltatás megrendelés,673000000.0,HUF,HU11,2021-04-01,3.0,"10624672242,HU10624672",Roden Mérnöki Iroda Korlátolt Felelősségű Társaság,71320000-7,Nem,Igen,Igen,2021-04-26,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Roden Mérnöki Iroda Kft.,Kft.,-25 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU331,2021-04-29,15.0,"13446550211,HU13446550,11-09-010652",Infinitours Kft.,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Infinitours Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU331,2021-04-29,15.0,"11423216203,HU11423216",SzalaiBusz Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Szalaibusz Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU331,2021-04-29,15.0,"27217326219,HU27217326",Balaton Busz Idegenforgalmi És Kereskedelmi Betéti Társaság,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Balaton Busz Idegenforgalmi És Bt.,Bt.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU331,2021-04-29,15.0,"14055223202,HU14055223,02-09-071737",Pannon BuszRent Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Pannon Buszrent Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU331,2021-04-29,15.0,14862517203,Atlasz Busz Kft.,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Atlasz Busz Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU331,2021-04-29,15.0,"10663017216,HU10663017",Panoráma Tourist Kereskedelmi És Szolgáltató Korlátolt Felelősségü Társaság,60112000-6,Nem,Igen,Nem,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Panoráma Tourist Korlátolt Felelősségü Társaság,,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU331,2021-04-29,15.0,24245236218,Zséder Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Zséder Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU331,2021-04-29,15.0,"12175057241,HU12175057",Levissimo Kereskedelmi És Szolgáltató Kft,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Levissimo Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,2899520000.0,HUF,HU331,2021-04-29,15.0,"25108583213,HU-25108583",B Euro Car Korlátolt Felelősségű Társaság,60112000-6,Nem,Igen,Igen,2021-05-10,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,B Euro Car Kft.,Kft.,-11 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_81559343,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,121250469.0,HUF,HU110,2021-09-30,1.0,12175057241,Levissimo Kereskedelmi És Szolgáltató Kft,60112000-6,Nem,Igen,Igen,2021-11-01,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Levissimo Kft.,Kft.,-32 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_81559343,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,32413064.0,HUF,HU311|HU312,2021-12-13,1.0,12175057241,Levissimo Kereskedelmi És Szolgáltató Kft.,60112000-6,Nem,Igen,Igen,2022-01-20,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Levissimo Kft.,Kft.,-38 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_81559343,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,126240274.0,HUF,HU311|HU312,2022-02-24,1.0,,Levissimo Kereskedelmi És Szolgáltató Kft.,60112000-6,Nem,Igen,Igen,2022-04-24,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Levissimo Kft.,Kft.,-59 days
EKR000973692020,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_81559343,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vonatpótlási személyszállítási szolgáltatások 1.,Szolgáltatás megrendelés,126240274.0,HUF,HU321|HU323,2022-02-24,1.0,,Balaton Busz Idegenforgalmi És Kereskedelmi Betéti Társaság,60112000-6,Nem,Igen,Igen,2022-04-24,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Balaton Busz Idegenforgalmi És Bt.,Bt.,-59 days
