Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő,procurement_id
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.III.,Szolgáltatás megrendelés,9133930483.0,HUF,HU,2021-07-21,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2021-10-25,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-96 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.III.,Szolgáltatás megrendelés,9133930483.0,HUF,HU,2021-07-04,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2021-10-25,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-113 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.III.,Szolgáltatás megrendelés,9133930483.0,HUF,HU,2021-08-09,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2021-10-25,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-77 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.III.,Szolgáltatás megrendelés,9133930483.0,HUF,HU,2021-09-29,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2021-10-25,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-26 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.III.,Szolgáltatás megrendelés,9133930483.0,HUF,HU,2021-09-14,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2021-10-25,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-41 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.III.,Szolgáltatás megrendelés,9133930483.0,HUF,HU,2021-09-24,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2021-10-25,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-31 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.III.,Szolgáltatás megrendelés,9133930483.0,HUF,HU,2021-09-23,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2021-10-25,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-32 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.III.,Szolgáltatás megrendelés,9133930483.0,HUF,HU,2021-07-26,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2021-10-25,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-91 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.III.,Szolgáltatás megrendelés,9133930483.0,HUF,HU,2021-07-01,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2021-10-25,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-116 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.IV.,Szolgáltatás megrendelés,5280856082.0,HUF,HU,2021-12-30,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2022-01-23,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-24 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.IV.,Szolgáltatás megrendelés,5280856082.0,HUF,HU,2021-10-21,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2022-01-23,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-94 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.IV.,Szolgáltatás megrendelés,5280856082.0,HUF,HU,2021-10-20,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2022-01-23,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-95 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató RKM19 - 2022. I. negyedév,Szolgáltatás megrendelés,392454373.0,HUF,HU,2022-01-24,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2022-04-18,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-84 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv.2021.IV.,Szolgáltatás megrendelés,5280856082.0,HUF,HU,2021-11-15,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2022-01-23,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-69 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató RKM19 - 2022. I. negyedév,Szolgáltatás megrendelés,392454373.0,HUF,HU,2022-02-03,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2022-04-18,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-74 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató RKM19 - 2022. I. negyedév,Szolgáltatás megrendelés,392454373.0,HUF,HU,2022-02-07,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2022-04-18,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-70 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,15827186241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Rendezvényszervezési feladatok, keretmegállapodás",Szolgáltatás megrendelés,30000000000.0,HUF,HUZ|HU3|HU2|HU1|00,2019-07-12,2.0,"10834730244,HU10834730",Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79950000-8,Nem,Igen,Nem,2019-08-04,Igen,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-23 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - rendezvényszervezés,Szolgáltatás megrendelés,1782458268.0,HUF,HU,2019-09-13,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79000000-4,Nem,Igen,Nem,2019-10-30,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-47 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - rendezvényszervezés,Szolgáltatás megrendelés,1782458268.0,HUF,HU,2019-09-26,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79000000-4,Nem,Igen,Nem,2019-10-30,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-34 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - rendezvényszervezés,Szolgáltatás megrendelés,1782458268.0,HUF,HU,2019-09-09,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79000000-4,Nem,Igen,Nem,2019-10-30,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-51 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - rendezvényszervezés,Szolgáltatás megrendelés,1782458268.0,HUF,HU,2019-09-27,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79000000-4,Nem,Igen,Nem,2019-10-30,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-33 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - rendezvényszervezés,Szolgáltatás megrendelés,1782458268.0,HUF,HU,2019-09-05,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79000000-4,Nem,Igen,Nem,2019-10-30,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-55 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000185952019,Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - rendezvényszervezés,Szolgáltatás megrendelés,1782458268.0,HUF,HU,2019-08-28,1.0,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zártkörűen Működő Részvénytársaság,79000000-4,Nem,Igen,Nem,2019-10-30,Nem,Nem,Igen,Nemzeti Kommunikációs Hivatal,,Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.,Zrt.,-63 days,EKR000185952019_Antenna Hungária Magyar Műsorszóró És Rádióhírközlési Zrt.
EKR000226082019,Országos Mentőszolgálat,15309989241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,"OMSz IVIR üzemeltetése, fejlesztése 2019- 2022",Szolgáltatás megrendelés,397951977.0,HUF,HU110,2019-12-23,1.0,"12928099244,HU12928099,01-10-044852",TSystems Magyarország Zártkörűen Működő Részvénytársaság,72250000-2,Nem,Igen,Nem,2020-01-09,Nem,Nem,Igen,Országos Mentőszolgálat,,Tsystems Magyarország Zrt.,Zrt.,-17 days,EKR000226082019_Tsystems Magyarország Zrt.
EKR000245522019,Hungarocontrol Magyar Légiforgalmi Szolgálat Zártkörűen Működő Részvénytársaság,13851325244,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Tárgyalásos eljárás,All Risks vagyon-és üzemszünetbiztosítás beszerzés,Szolgáltatás megrendelés,22900000.0,HUF,HU,2019-05-30,2.0,"10337587444,HU17780089",Allianz Hungária Zrt.,66000000-0,Nem,Igen,Nem,2019-06-10,Igen,Nem,Igen,Hungarocontrol Magyar Légiforgalmi Szolgálat Zrt.,Zrt.,Allianz Hungária Zrt.,Zrt.,-11 days,EKR000245522019_Allianz Hungária Zrt.
EKR000256252019,Békéscsabai Tankerületi Központ,15835004204,N - Regionális/helyi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,"„Karbantartási szolgáltatási szerződés a Békéscsabai Tankerületi Központ OM028279 Orosházi Táncsics Mihály Gimnázium, Szakgimnázium és Kollégium +2 telephelye részére”",Szolgáltatás megrendelés,48003120.0,HUF,HU332,2019-04-11,1.0,"22757937209,HU22757937",Tömb 2002 Szolgáltató Korlátolt Felelősségű Társaság,50000000-5,Nem,Igen,Igen,2019-04-16,Igen,Nem,Igen,Békéscsabai Tankerületi Központ,,Tömb 2002 Kft.,Kft.,-5 days,EKR000256252019_Tömb 2002 Kft.
EKR000017642018,Bevándorlási És Menekültügyi Hivatal,15722744251,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Tárgyalásos eljárás,"BMH rendszerinél rend-re állás,támogatás",Szolgáltatás megrendelés,52048000.0,HUF,HU110,2018-08-22,1.0,"12928099244,HU12928099,01-10-044852",TSystems Magyarország Zártkörűen Működő Részvénytársaság,72250000-2,Nem,Igen,Nem,2018-09-10,Igen,Nem,Igen,Bevándorlási És Menekültügyi Hivatal,,Tsystems Magyarország Zrt.,Zrt.,-19 days,EKR000017642018_Tsystems Magyarország Zrt.
EKR000295192019,Békéscsaba Megyei Jogú Város Önkormányzata,15725369204,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Wenckheim kerékpárút - műszaki ellenőrzés,Szolgáltatás megrendelés,8795000.0,HUF,HU332,2019-07-03,4.0,"10554885243,HU10554885",Utiber Közúti Beruházó Kft,71631000-0,Nem,Igen,Igen,2019-07-16,Igen,Nem,Igen,Békéscsaba Megyei Jogú Város Önkormányzata,,Utiber Közúti Beruházó Kft.,Kft.,-13 days,EKR000295192019_Utiber Közúti Beruházó Kft.
EKR000338352019,Országos Kórházi Főigazgatóság,15845883243,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Műszaki ellenőri szolgáltatás 7 részben,Szolgáltatás megrendelés,43826000.0,HUF,HU213|HU212,2019-12-04,5.0,"10554885243,HU10554885",Utiber Közúti Beruházó Kft,71631300-3,Igen,Igen,Igen,2020-01-20,Igen,Nem,Igen,Országos Kórházi Főigazgatóság,,Utiber Közúti Beruházó Kft.,Kft.,-47 days,EKR000338352019_Utiber Közúti Beruházó Kft.
EKR000358372019,Országos RendőrFőkapitányság,15720890251,N - Regionális/helyi szintű,KL - Közrend és biztonság,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,ORFK VÉDA eszközeinek vagyonbiztosítása,Szolgáltatás megrendelés,14592394.0,HUF,HU,2019-12-06,3.0,"10456017444,HU 17781224",Uniqa Biztosító Zrt.,66515200-5,Nem,Igen,Nem,2019-12-18,Igen,Nem,Igen,Országos Rendőrfőkapitányság,,Uniqa Biztosító Zrt.,Zrt.,-12 days,EKR000358372019_Uniqa Biztosító Zrt.
EKR000375782019,Nemzeti Útdíjfizetési Szolgáltató Zártkörűen Működő Részvénytársaság,12147715244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Székház takarítása/2019.,Szolgáltatás megrendelés,59403714.0,HUF,HU11,2019-10-08,8.0,"23480874205,HU23480874","BN Referencia Ipari, Kereskedelmi És Szolgáltató Zrt.",90911200-8,Nem,Igen,Nem,2019-10-28,Igen,Nem,Igen,Nemzeti Útdíjfizetési Zrt.,Zrt.,Bn Referencia Ipari Zrt.,Zrt.,-20 days,EKR000375782019_Bn Referencia Ipari Zrt.
EKR000384142019,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Műszaki ellenőr Skill Laborhoz (EFOP),Szolgáltatás megrendelés,7600000.0,HUF,HU231,2019-10-08,7.0,"10554885243,HU10554885",Utiber Közúti Beruházó Kft,71356100-9,Igen,Igen,Igen,2019-10-15,Igen,Nem,Igen,Pécsi Tudományegyetem,,Utiber Közúti Beruházó Kft.,Kft.,-7 days,EKR000384142019_Utiber Közúti Beruházó Kft.
EKR000292962018,Bkk Budapesti Közlekedési Központ Zártkörűen Működő Részvénytársaság,23028966444,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Dózsa György út eng. és kiviteli tervezés,Szolgáltatás megrendelés,38700000.0,HUF,HU11,2018-11-29,2.0,"13842217241,HU13842217",Főmterv Mérnöki Tervező Zrt.,71245000-7,Nem,Igen,Nem,2018-12-14,Igen,Nem,Igen,Bkk Budapesti Közlekedési Központ Zrt.,Zrt.,Főmterv Mérnöki Tervező Zrt.,Zrt.,-15 days,EKR000292962018_Főmterv Mérnöki Tervező Zrt.
EKR000468992019,HajdúBihar Megyei Kormányhivatal,15789312209,N - Központi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Javítási és_karbantartási szolgáltatások,Szolgáltatás megrendelés,54799920.0,HUF,HU321,2019-08-01,1.0,"22757937209,HU22757937",Tömb 2002 Szolgáltató Korlátolt Felelősségű Társaság,50000000-5,Nem,Igen,Igen,2019-08-08,Igen,Nem,Igen,Hajdúbihar Megyei Kormányhivatal,,Tömb 2002 Kft.,Kft.,-7 days,EKR000468992019_Tömb 2002 Kft.
EKR000484202019,"Széchenyi István Mezőgazdasági És Élelmiszeripari Szakgimnázium, Szakközépiskola És Kollégium",15823247209,N - Regionális/helyi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Takarítási feladatok ellátása,Szolgáltatás megrendelés,16135200.0,HUF,HU321,2019-06-21,1.0,"22757937209,HU22757937",Tömb 2002 Szolgáltató Korlátolt Felelősségű Társaság,90900000-6,Nem,Igen,Igen,2019-07-18,Igen,Nem,Igen,"Széchenyi István Mezőgazdasági És Élelmiszeripari Szakgimnázium, Szakközépiskola És Kollégium",,Tömb 2002 Kft.,Kft.,-27 days,EKR000484202019_Tömb 2002 Kft.
EKR000479242019,Sátoraljaújhely Város Önkormányzata,15726504205,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Kiviteli tervek elkészítése Sátoraljaújhelyen,Szolgáltatás megrendelés,36890000.0,HUF,HU311,2019-07-30,3.0,"12108129243,HU12108129",Unitef83 Műszaki Tervező És Fejlesztő Zártkörűen Működő Részvénytársaság,71000000-8,Igen,Igen,Igen,2019-08-01,Igen,Nem,Igen,Sátoraljaújhely Város Önkormányzata,,Unitef83 Műszaki Tervező És Fejlesztő Zrt.,Zrt.,-2 days,EKR000479242019_Unitef83 Műszaki Tervező És Fejlesztő Zrt.
EKR000552682019,GyőrMosonSopron Megyei RendőrFőkapitányság,15720773251,N - Regionális/helyi szintű,KL - Közrend és biztonság,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Határnyiladék tisztítása 2360/2019,Szolgáltatás megrendelés,12966992.0,HUF,HU221,2019-11-05,5.0,"23480874205,HU23480874","BN Referencia Ipari, Kereskedelmi És Szolgáltató Zrt.",77300000-3,Nem,Igen,Nem,2021-02-17,Igen,Nem,Igen,Győrmosonsopron Megyei Rendőrfőkapitányság,,Bn Referencia Ipari Zrt.,Zrt.,-470 days,EKR000552682019_Bn Referencia Ipari Zrt.
EKR000582162019,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Keretszerz. statikai szakértői anyagok,Szolgáltatás megrendelés,57680000.0,HUF,HU11,2019-11-18,4.0,"13842217241,HU13842217",Főmterv Mérnöki Tervező Zrt.,71320000-7,Igen,Igen,Nem,2019-12-17,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Főmterv Mérnöki Tervező Zrt.,Zrt.,-29 days,EKR000582162019_Főmterv Mérnöki Tervező Zrt.
